r.squared	coefficient	intercept
chr14:45579096-45579196|+|45578983|45579296	0.00791710844570711	-0.326564231061031	0.27043053428346
chr14:45579096-45579196|+|45578983|45579751	0.00111815813782446	0.654680770775486	-0.530001891280957
chr14:59941156-59941244|-|59939808|59941445	0.0106507672521507	-0.20557350013366	0.234069067982222
chr14:59941156-59941244|-|59939808|59942586	0.0761901166017233	-0.695755194204117	0.255358815905863
chr1:46867762-46867876|+|46860215|46874130	0.000103561303342745	0.0621724281683194	-0.0798600052568313
chr1:46870685-46870820|+|46867876|46871043	0.000405839673382907	0.150806471072149	-0.0409663650310806
chr1:46871709-46871750|+|46871466|46871915	0.00972378553658723	-0.37529969577788	0.454308564248338
chr1:46871709-46871750|+|46871466|46874130	0.0308873935260357	-0.279974233754558	0.268486463693321
chr1:46871915-46872040|+|46871466|46874130	0.00548476707291138	-0.203986370366243	0.281739022832044
chr1:46874772-46874870|+|46874256|46876069	0.0150492758972074	-0.355152292101368	0.432623944476262
chr1:46877283-46877323|+|46876526|46877814	0.0128129045238757	-0.426064713401091	0.506423144142553
chr14:73745988-73746132|-|73744001|73749066	0.625052790050663	-1.30678022398517	0.649751567708461
chr14:75264282-75266400|+|75249028|75269258	0.0127050410537421	0.91290822160095	-0.712009771450167
chr14:75290958-75291010|+|75287840|75295915	0.000977234835974478	0.276791776866133	-0.141887500310544
chr14:75290958-75291010|+|75287840|75321919	0.00185474613302939	-0.211559685610817	0.311808123046307
chr14:75295915-75296046|+|75287840|75321919	0.00924225336108864	-0.159088448827345	0.202499253348306
chr14:91595121-91595256|+|91580627|91611564	0.00207977077776869	0.276306661579887	0.141388684566343
chr14:91595121-91595256|+|91580872|91611564	0.00161124409723424	-0.415331881552882	0.148400954934462
chr14:91611564-91611657|+|91580627|91614124	0.0106960050150828	-0.712456634773362	0.818135552941129
chr14:91611564-91611657|+|91580627|91623982	0.0554769284742932	-0.553600575516781	0.312424296206003
chr14:91611564-91611657|+|91580627|91626609	0.00617608895322573	-0.228289017040473	0.347585193833078
chr14:91611564-91611657|+|91580872|91614124	0.0104312647885836	-0.756795281433681	0.863498646050733
chr14:91611564-91611657|+|91580872|91623982	0.0175710662987565	-0.323988190736032	0.245453286670594
chr14:91611564-91611657|+|91580872|91626609	0.000262080605688603	-0.0656069726781131	0.205949620754515
chr14:91611564-91611657|+|91581338|91614124	4.70625392080429e-05	0.0970658575964299	0.0367304271642194
chr14:91611564-91611657|+|91581338|91623982	0.0108557061770354	0.179273675211234	0.0239558370702071
chr14:91614124-91614202|+|91527048|91623982	0.0146894160320447	0.195115347205711	-0.0108139859264811
chr14:91614124-91614202|+|91580627|91623982	0.0661279095629474	-0.538333441986374	0.301735753696466
chr14:91614124-91614202|+|91580872|91623982	0.0124289019060486	-0.246667051428841	0.206534736174007
chr14:91614124-91614202|+|91581338|91623982	0.0100946326552207	0.179244588984087	0.00748638176500449
chr14:91614124-91614202|+|91581565|91623982	1.04925464566488e-05	0.0498066780363826	0.0863369962168306
chr14:91614124-91614202|+|91595256|91623982	0.00907184083383936	0.783338269601845	-0.636673580613711
chr14:91614124-91614202|+|91611657|91623982	0.00808377575812987	-0.271068614991807	0.325160772179111
chr14:91623982-91624034|+|91580627|91626609	0.0070734925487482	-1.53359650885705	1.63152265637356
chr14:91623982-91624034|+|91580872|91626609	0.000263808029674982	0.357356023269037	-0.232975352915138
chr14:91636346-91636530|+|91626741|91639632	0.000527243206057529	0.0423704751568896	0.106213492525412
chr14:91636346-91636530|+|91633722|91639632	0.00145625927407242	0.157444324573593	-0.0208722341036376
chr14:91636346-91636545|+|91633722|91639632	0.00209905155171441	0.298237969467806	-0.1588434851694
chr14:91671049-91671169|+|91666249|91681748	0.00138661542173722	-0.296039032601542	0.395607801919815
chr14:91671049-91671211|+|91666249|91681748	0.0021319892053302	-0.229104359553796	0.319412997349308
chr14:91690022-91690139|+|91681900|91691027	0.0200715161960294	-0.405080734515145	0.197261733583951
chr14:91690022-91690139|+|91682137|91691027	0.0375063998153644	-0.469070788224904	0.510623504101029
chr14:91690022-91690139|+|91682804|91691027	0.00409483219912661	-0.190868599939295	0.30305992716424
chr14:93719992-93720136|-|93717998|93723540	0.00346703810041123	0.815685432355053	-0.671969839347071
chr14:93730130-93730339|-|93723701|93760203	0.00146066670312719	-0.727185089956842	0.841417010933025
chr14:93730130-93730339|-|93728023|93760203	7.95718248814704e-05	-0.141957387730972	0.258021463531357
chr14:93760203-93761283|-|93730339|93799165	5.64879994065045e-05	0.0360543214238949	0.0882649551284728
chr14:93762315-93762503|-|93728023|93799165	0.00347495939617973	-0.568568215394879	0.678114262887473
chr14:93762315-93762503|-|93730339|93799165	0.00090928413254125	0.0931862685528162	0.0456293201709878
chr15:25203884-25204015|+|25165271|25207260	0.00423891489202185	0.130134148400866	0.0691723219933282
chr15:25203884-25204015|+|25165694|25207260	0.0111968921773848	0.365604051771777	-0.160826651606787
chr15:25203884-25204015|+|25166402|25207260	0.0220508208833941	0.439716611083316	-0.228842682617676
chr15:25203884-25204015|+|25187609|25207260	0.00825314825793252	0.471720450616492	-0.270300763001451
chr15:25203884-25204015|+|25200209|25213078	1.99236634816805e-06	-0.00496505934054538	0.199407025569493
chr15:25212175-25212299|+|25200209|25213078	0.000210255030595752	0.0516288975464981	0.149014120983209
chr15:25212175-25212299|+|25207356|25213078	0.00251994932241329	-0.313810086542951	0.13099410093431
chr15:25212175-25212299|+|25207356|25219457	0.0649850888074914	-0.468963817509791	0.39064381755877
chr15:25212175-25212299|+|25207356|25219533	0.000976134177439745	0.16244373095792	0.0323624940639028
chr15:25212175-25212299|+|25207356|25219544	0.00436367045600671	-0.528622251328101	0.709904949680808
chr15:25212175-25212299|+|25207356|25220504	0.0123671969735138	-0.479059962350199	0.645989783761976
chr15:25212175-25212299|+|25207356|25221451	0.00971795017869454	-0.302501971975076	0.46677180536753
chr15:25212175-25212387|+|25207356|25219457	0.0649346492968016	-0.468602637042597	0.390404354565498
chr15:25212175-25212387|+|25207356|25220504	0.0122908901288292	-0.477704030301909	0.644712917733253
chr15:25213078-25213229|+|25207356|25219457	0.0122201507688356	-1.34141853138272	1.42917037390382
chr15:25219457-25219603|+|25207356|25221451	0.000180719271099822	-0.0530549478433064	0.252086785746565
chr15:25219457-25219603|+|25207356|25222023	0.000155546559215626	-0.0451138294998782	0.247139189213794
chr15:42133714-42133769|+|42133471|42134016	0.0123442767808447	-0.6157653195165	0.683675586924495
chr15:42134751-42134789|+|42134474|42135873	0.00527797217574241	-1.13383502905024	1.24269292110037
chr15:42135873-42136009|+|42134789|42136668	7.39765217688023e-05	0.152013157814238	-0.0314438595243938
chr15:42137045-42137268|+|42136805|42137400	0.00161363545631171	-0.294332304487112	0.401702322527909
chr15:42139534-42139721|+|42139033|42139846	0.00107505850551477	-0.288157513693669	0.395630106287013
chr15:56471467-56471501|-|56436681|56535322	0.000265719514577988	-0.119244037484636	0.234172289762413
chr15:62156839-62157019|-|62155727|62160857	0.00431372859590235	1.00898646549056	0.0999745523216299
chr15:62176326-62176468|-|62174935|62182363	0.0155229498195307	-1.81210943942655	1.89587150405779
chr15:62238505-62238609|-|62238081|62239391	0.00250543372907753	0.563005023550434	-0.432564267278907
chr15:62242556-62242616|-|62241804|62243143	0.00404322720090448	1.13264399962446	-1.00375080744313
chr15:62246665-62246753|-|62244179|62250806	0.00186405803969358	-0.646362096009167	0.760629971317356
chr15:62276018-62276211|-|62274772|62283198	0.000146969764956198	0.0803869482456319	0.0426234272645067
chr15:62277055-62277198|-|62274772|62283198	0.000171292902995292	0.0867271211698802	0.0351243241250072
chr15:62315978-62316044|-|62315719|62325639	0.000160671236105009	0.102700682879271	0.119502640101785
chr15:62320556-62320619|-|62315719|62325639	0.00369037362669504	0.376576619157301	0.113420907353541
chr15:63620296-63620329|-|63619432|63631017	0.402898244453487	-0.702665283689843	0.535154760667113
chr15:72244042-72244237|-|72231268|72252241	0.591963102224546	1.26731575976606	-0.753517239003688
chr15:72244117-72244237|-|72231268|72252241	0.576661665242579	1.44982298620202	-1.00255864694326
chr15:74836200-74836829|+|74833671|74865202	0.00140490010297761	-0.330472029506519	0.441405070838464
chr15:74865202-74865274|+|74836829|74882160	0.000774088951222767	-0.39275045095104	0.507203728998449
chr15:74865472-74865545|+|74836829|74882160	0.00178910854935055	-0.499688151111683	0.6125476806519
chr15:74865472-74865545|+|74865274|74882160	0.00859282455305568	-1.05034671741809	1.14584377114887
chr15:74883491-74883775|+|74882344|74883900	0.00109392699096405	-0.29589141833832	0.405623582696395
chr15:74885475-74885577|+|74884155|74887951	4.77418812290569e-05	0.0617486358489105	0.0575885893723047
chr15:74885478-74885577|+|74884155|74887951	8.55862085282623e-05	0.123905739922437	-0.00306189941402356
chr15:83069395-83069452|+|83024079|83073342	0.00109135686660763	-0.446416153779248	0.558321190483345
chr15:83077017-83077097|+|83073482|83083330	0.00104739327707145	0.135062986404025	-0.00950081293925141
chr15:83084257-83084405|+|83083534|83087365	0.00982929651424648	-0.453938284162695	0.544001206282968
chr15:83084257-83084405|+|83083534|83087937	0.00640981788049594	-0.320028393856654	0.422061016853876
chr15:83084257-83084405|+|83083534|83088097	1.30984865642022e-05	-0.0507201445454301	0.169539188718433
chr15:83087365-83087522|+|83083534|83087937	0.00261456064024736	-0.20141431765855	0.30841640837422
chr15:83087365-83087522|+|83084405|83087937	0.000778401334874794	0.23037322289561	-0.107099149006883
chr15:83087937-83087977|+|83087522|83088097	0.0044562671458054	0.429616438614971	-0.29559427521191
chr15:91303210-91303509|+|91298168|91303823	9.80204073587598e-05	-0.0520798272129559	0.16568468752856
chr15:91303376-91303509|+|91298168|91303823	6.77550138957086e-05	-0.0665806193906422	0.183273164664037
chr15:91326051-91326158|+|91312816|91328150	0.00114439393423	0.52301191880341	-0.395408245288506
chr15:91346750-91346950|+|91341567|91352366	0.00124221953713156	0.726033214685434	-0.600395995783239
chr15:91347396-91347589|+|91341567|91352366	0.00109197524360519	0.724571169740992	-0.598321696683799
chr15:91354907-91355030|+|91354636|91358331	0.00108664865638574	-0.382196069473382	0.122320071751925
chr16:1515267-1515339|-|1511675|1524834	0.00488361043190806	-1.8442193413622	1.9277943254142
chr16:2765718-2765881|-|2764337|2766500	0.00135968696778122	-0.0623457275823198	0.154243542648406
chr16:53480953-53481018|+|53476770|53485614	0.0156658093317506	2.32333056876735	-2.15987805565914
chr16:57675498-57675620|+|57654048|57684164	0.466212441082226	1.32428076027445	-0.922579066145786
chr16:57675498-57675620|+|57662714|57684164	0.477049611163666	-1.26380009734279	1.07024342276714
chr16:57675502-57675620|+|57662714|57684164	0.426448120243902	-1.45398641501683	1.28253406664856
chr16:85667519-85667738|+|85647004|85682157	0.514607821869208	1.45328404309055	-0.793761176654024
chr16:87985786-87985879|+|87985121|88008653	0.0016472877878495	-0.214235853091283	0.144182631446133
chr16:87985786-87985879|+|87985121|88014641	0.00164160023898357	-0.0900913154817185	0.149418947491431
chr16:88008653-88008791|+|87985121|88014641	0.00128626243018735	-0.169371210116698	0.262675252497148
chr16:88008653-88008809|+|87985121|88014641	0.000798286533139294	-0.0854107547456902	0.180859926411079
chr16:88008653-88008813|+|87985121|88014641	0.000895296927146911	-0.0900084408368453	0.184339676143808
chr16:88017665-88017857|+|88014733|88037900	0.0010476254094441	0.486618451485606	-0.360861510778618
chr16:88017665-88017865|+|87985121|88037900	0.00151810582028944	-0.74751197900461	0.860938853866256
chr16:88017665-88017865|+|87985121|88039695	0.000182051370164061	0.131718440875453	-0.00916360188013721
chr16:88017689-88017865|+|87985121|88037900	0.00154035881957396	-0.747488415486001	0.860874937029124
chr16:88017689-88017865|+|88014733|88037900	0.000333734720820219	0.192722193048899	-0.0689222615564415
chr16:88037087-88037169|+|88017865|88037900	4.39911496676273e-05	0.0655486393000611	0.116562716235146
chr16:88037900-88038017|+|87985121|88039695	0.000447724720099119	-0.406615312666223	0.521458339522041
chr16:88037900-88038017|+|88014733|88039695	0.00301137134850111	-0.714538390859122	0.821338916411478
chr16:88037900-88038017|+|88017865|88039695	0.0137854643155694	-0.435360914755025	0.421741063144131
chr16:88037900-88038017|+|88017865|88052033	0.00134963602927662	-0.174901585986613	0.277602089252025
chr16:88039695-88039871|+|88017865|88052033	0.000590248081198152	-0.220923167079783	0.329205397465224
chr16:88061088-88061256|+|88052273|88066714	3.54799461737803e-05	0.118342300291355	0.00195532888999798
chr16:88098872-88098938|+|88052273|88105674	0.000452715296578796	-0.120789950133452	0.236337776012651
chr16:88098872-88098938|+|88071617|88105674	0.00192008806092683	-0.161324872871687	0.195990415571126
chr16:89345479-89352057|-|89341599|89352446	0.00138529913475852	0.6212000427277	-0.494010989539653
chr16:89345479-89352057|-|89341599|89354935	0.000787945075340961	0.196401959629812	-0.0679952574754212
chr16:89352446-89352594|-|89341599|89354935	0.000940622528349255	0.174177328028384	-0.043256639789142
chr16:89354935-89355078|-|89352594|89371613	0.00901939877431253	-1.72413082953666	1.81652969268243
chr16:89357032-89357236|-|89355078|89371613	0.000405123505926532	-0.241432639460979	0.352170203518456
chr16:89357420-89357591|-|89355078|89371613	2.90885738211875e-05	0.0728729826449925	0.0477362015556299
chr16:89358088-89358185|-|89352594|89371613	0.00821309465932322	-0.380920112677824	0.478489429552472
chr16:89358088-89358185|-|89355078|89371613	0.000792456109069017	-0.0783369089673897	0.1863133916369
chr16:89358088-89358185|-|89357236|89371613	4.59998432377104e-05	-0.0689445158605963	0.189071079530146
chr16:89358088-89358185|-|89357591|89371613	0.0266851617884937	-0.944800655889626	0.254463472947936
chr16:89358088-89358185|-|89357591|89383340	0.0174708399886794	-0.545055438431062	0.609379601199402
chr16:89358088-89358207|-|89355078|89371613	0.0263600483794927	-0.300974085420981	0.324061778920851
chr16:89358088-89358207|-|89357591|89371613	0.0528711945893387	-1.67558080370697	0.300153550049697
chr16:89358088-89358207|-|89357591|89383340	0.017655535591309	-0.545612985924743	0.609584812210512
chr16:89379724-89379997|-|89357591|89383340	0.0114584915408292	-0.259177051384116	0.332647990783052
chr16:89379724-89379997|-|89358185|89383340	0.000123385374874721	-0.110505745137132	0.229098777301872
chr16:89379724-89379997|-|89371752|89383340	0.00256877102863103	-0.498532738749411	0.155422267159835
chr16:89379724-89379997|-|89371752|89484691	0.000924650489089638	-0.0659137303287352	0.166263799660331
chr16:89383340-89383483|-|89371752|89484691	0.000963408545163518	0.364954418244194	-0.237173783133208
chr16:89383340-89383486|-|89371752|89484691	0.000777326764952687	0.337442488447262	-0.210790429073877
chr1:68947728-68948580|-|68947295|68949632	0.467541062118685	-1.05213355214793	0.601398627220707
chr16:89484691-89484776|-|89383483|89497663	0.00528010158465076	0.6867180955324	-0.554562618227466
chr16:89484691-89484776|-|89383483|89556652	0.00145781442494308	-0.212929951509468	0.325405326031475
chr16:89497663-89497734|-|89484776|89556652	0.034559443559773	-1.45622126410857	0.204361773363881
chr17:1416746-1416848|-|1413093|1417165	0.0410787974335938	-1.20981158844354	1.18226358793108
chr17:1416746-1416855|-|1413093|1417165	0.0353353886910973	-1.58944325838253	1.58465881628205
chr17:1418720-1418879|-|1417273|1419749	5.27180277384226e-08	0.00341744124032493	0.11920003574543
chr17:1419181-1419412|-|1417273|1419749	9.43992544952192e-07	0.00810925040529398	0.118577927648085
chr17:1419181-1419412|-|1418879|1419749	0.000415955408075993	-0.0482122258108236	0.15817470188865
chr17:26978503-26978560|-|26976294|26982304	0.00621014462517385	-1.29519337378556	0.178750852543302
chr17:26978503-26978560|-|26976294|26988743	0.000283800423093382	-0.0436062117115538	0.151764113507751
chr17:26978503-26978560|-|26976294|26989063	0.000548076402648947	0.0946960890836956	0.0320971219736891
chr17:26978503-26978595|-|26976155|26982304	0.00196440426732712	-0.10013365964467	0.185944303449823
chr17:26978503-26978595|-|26976294|26982304	0.0168442071313359	-1.41007935590468	0.21528552010594
chr17:26978503-26978595|-|26976294|26988743	0.000351984469223548	-0.0518329403195314	0.159436034381086
chr17:26978503-26978595|-|26976294|26989063	0.000460277248300036	0.0961649704344174	0.0300901931723411
chr17:36607549-36607637|-|36606967|36607869	0.00159928761165517	0.0624809493789337	0.0974374458895864
chr17:41228504-41228628|-|41223255|41234420	0.000436125879512165	-0.192098203223924	0.30736338887865
chr17:41231350-41231416|-|41228628|41234420	0.00138984283167462	-0.208675125951952	0.130442730755801
chr17:41231350-41231416|-|41228631|41234420	0.000514149883636539	0.268263015764484	0.111990681756545
chr17:41247862-41247939|-|41246877|41251791	0.000124329024588629	-0.0442913545079136	0.155456931344289
chr17:41249260-41249306|-|41246877|41251791	0.000106667958330567	-0.0292024328696433	0.139628103455016
chr17:41249260-41249306|-|41247939|41251791	0.00661213939562768	1.27238702335279	-1.12904487782366
chr17:41258472-41258550|-|41256973|41267742	0.00156562795607756	-0.485292842198454	0.58485810378841
chr17:41258494-41258550|-|41256973|41267742	0.00285218882044511	-0.301967912172118	0.394073097910517
chr17:41262481-41262597|-|41258550|41267742	0.000272156664364744	0.217117760670683	0.114358355258929
chr17:41267742-41267796|-|41258550|41276033	0.00312483023927497	0.761064440655606	-0.620995068675661
chr17:41273574-41273693|-|41267796|41276033	0.000523849755376387	0.214787753179782	0.107157105540516
chr17:41276033-41276132|-|41267796|41277287	0.00241306171583321	-1.04604879896505	1.15080538327566
chr17:41276033-41276132|-|41267796|41277293	0.00301538785942206	-1.05916580606387	1.16245354761688
chr17:42516038-42516083|-|42513913|42541839	0.0306360233282124	-0.732657559119405	0.225676789957832
chr17:42541839-42541912|-|42513913|42552196	0.000283058778458362	0.13824968948877	-0.0113447893616432
chr17:42544464-42544482|-|42541912|42552196	0.0436572486288836	1.02018808174512	0.0227642188846736
chr17:42551092-42551127|-|42541912|42552196	0.000582721311124444	0.245921263071597	0.111757974533643
chr17:48733192-48733369|+|48712342|48735442	0.00444033887820426	0.69564732691744	-0.595212712826085
chr17:48735795-48735857|+|48734544|48736597	0.000109779998831495	-0.15935176389854	0.237381177515295
chr17:48738283-48738475|+|48736729|48741041	0.000878496082856126	-0.086438885791129	0.17135350730312
chr17:48738283-48738475|+|48736729|48741310	0.0010216041450633	-0.588198105036835	0.662843379174714
chr17:48738283-48738475|+|48736729|48742513	0.00479710809142007	-0.449827797382087	0.520916856209243
chr17:48738283-48738475|+|48736729|48744914	0.00372746587702212	-0.316886888500712	0.385833488579657
chr17:48741041-48741219|+|48738475|48744914	0.000787332868701199	-0.196970838480416	0.268263467915829
chr17:48741310-48741472|+|48736729|48742513	0.00401920454832875	-0.555968964111806	0.633785306732079
chr17:48742513-48742606|+|48736729|48744914	0.00261262291229333	-0.314412408519415	0.393640938704482
chr17:48742513-48742606|+|48738475|48744914	0.000442402566154611	-0.190242131294776	0.276286019504619
chr17:48750331-48750499|+|48746889|48750829	0.00122445372171899	0.363687114499014	-0.254990903378257
chr17:48750331-48750499|+|48746889|48752722	0.00030354463143784	-0.122275591948073	0.208251432960509
chr17:48752991-48753136|+|48752837|48753243	0.00182423040816152	-0.24521647125925	0.340524135404809
chr17:49053223-49053262|-|49052308|49054468	0.457898583534876	1.01595342299883	-0.204371280424582
chr17:49270788-49270871|-|49270377|49272574	0.00834135012496794	-0.964262731470332	1.05764609483386
chr17:49270788-49270871|-|49270377|49278952	0.000457396517412393	-0.293765878072078	0.409161765086928
chr17:49272574-49272722|-|49270377|49278952	0.00070387513399976	-0.357041373030171	0.471006620399067
chr17:49272574-49272722|-|49270871|49278952	0.00537259600968179	-1.01661003049811	1.1061730632891
chr17:49279382-49279438|-|49279057|49280061	0.00693701606611211	-0.521867850614037	0.602613495674497
chr17:49279382-49279438|-|49279057|49280500	5.51751774210988e-05	0.074640226064957	0.0434247061305029
chr17:49286674-49286791|-|49284366|49294694	0.0128011240045802	0.645208693079007	0.0336421645948224
chr17:49336503-49336567|-|49302570|49337195	0.000534728579466669	-0.101802891444094	0.204473657215923
chr17:49336503-49336567|-|49302570|49337480	2.52420837509927e-05	-0.0164913899843616	0.130548444535371
chr17:5383706-5383779|-|5383464|5384420	0.416953506781979	2.88347198299652	-2.49252664622552
chr17:5383706-5383863|-|5383464|5384420	0.406694922830824	3.50688227158546	-3.13039933808495
chr17:5383706-5383902|-|5383464|5384420	0.4097603727349	3.22380955282783	-2.8425487724571
chr17:54933872-54933986|+|54926593|54935954	0.00381082299602766	-0.430204525539386	0.534700255002619
chr17:54935954-54936026|+|54933986|54939151	0.000120223374987538	0.108119271279268	0.00836874479481129
chr1:75608802-75609023|+|75606791|75609529	0.000823472139321229	-0.30297045365466	0.540617256835362
chr17:59763196-59763526|-|59761501|59770790	0.000166712231209872	-0.146124528921939	0.26190948384978
chr17:59770790-59770873|-|59763526|59793311	0.000363158699601273	-0.210750866535082	0.321293083215452
chr17:59857621-59857762|-|59821952|59858200	0.000120658530113683	0.159374489713471	-0.0375544431785709
chr17:59857621-59857762|-|59853923|59858200	0.00168725625119484	0.348905537205054	-0.222415964452272
chr17:59858200-59858366|-|59857762|59870957	0.00349387116457871	-1.03353195824198	1.14548002759467
chr17:59924461-59924581|-|59886118|59934418	0.00428739050098795	0.898493471401131	-0.769272219884248
chr17:59926489-59926617|-|59886118|59934418	0.00280524644162274	0.857269446042512	-0.729289152114203
chr17:59926489-59926617|-|59924581|59934418	0.00421239425204337	0.312645005456082	-0.162377236372715
chr17:59938807-59938930|-|59937268|59940644	0.000248815853761611	0.263864955739475	-0.141577123889677
chr17:59939270-59939436|-|59938930|59940644	0.00279651232481474	-0.512055398887794	0.140083955280774
chr17:61668352-61668446|+|61666599|61671564	0.00103492934669102	0.243983055346311	0.113196631945241
chr17:7311330-7312031|+|7308929|7315475	0.0105892159847564	-0.406825763442882	0.490587607731269
chr17:7315475-7315526|+|7312031|7317662	5.19961895508707e-05	-0.0309888480414491	0.153448633395069
chr17:74086409-74086478|-|74085401|74087223	0.411365622114611	-1.46291673711278	1.0085689924999
chr17:74086409-74086562|-|74085401|74087223	0.542499973418085	-1.32463595846259	0.694393507531255
chr17:74087223-74087316|-|74086478|74090494	0.619668168147242	1.29164955614042	-0.855228008221205
chr17:76188717-76188866|+|76187141|76202991	0.0180096171047574	-0.566629007363689	0.149839076115618
chr17:76198579-76198684|+|76187141|76198783	6.57796495555467e-05	-0.0932936995214801	0.209378704402422
chr17:76198579-76198684|+|76187141|76202026	0.00274747403204426	-0.464572847184863	0.562723839607866
chr17:76198579-76198684|+|76187141|76202991	0.0157997613611241	-0.567470709344116	0.604051071238102
chr17:76198783-76198832|+|76187141|76200908	0.000638241272769885	-0.13352069239584	0.24851878764394
chr17:76198783-76198832|+|76187141|76202026	0.000730892246951318	-0.137274235919187	0.243812031064309
chr17:76198783-76198832|+|76187141|76202991	0.0139263788648904	-0.285745079953195	0.23514740923346
chr17:76200736-76200822|+|76187141|76200908	0.00528566804702742	-0.29252862818607	0.392548234644762
chr17:76200736-76200822|+|76198832|76200908	0.0833283054507099	-0.672752116168009	0.419598723259363
chr17:76200736-76200822|+|76198832|76201520	0.0569680095734097	-0.448543236663964	0.405042963507178
chr17:76200736-76200822|+|76198832|76202026	0.140092064933593	-2.04342152567591	0.315265638693359
chr17:76200736-76200822|+|76198832|76202991	0.114923026129794	-0.799116608515234	0.360503502335919
chr17:76200908-76200981|+|76183514|76202026	0.000282483477649734	-0.127170088573686	0.240811451369923
chr17:76200908-76200981|+|76187141|76202026	0.0082143647683163	-0.19695149548011	0.265586288553834
chr17:76200908-76200981|+|76187141|76202991	0.0104086444540715	-0.595178939283501	0.141651409626918
chr17:76200908-76200981|+|76198832|76201520	0.0033879654758985	-0.133533367453942	0.214896463219694
chr17:76200908-76200981|+|76198832|76201683	0.000475975810565939	-0.10421846421726	0.217878200625871
chr17:76200908-76200981|+|76198832|76202026	0.0310872272242988	-0.764293880908535	0.290358773245206
chr17:76200908-76200981|+|76198832|76202991	0.0101222514215634	-0.262316584985291	0.206161165580575
chr17:76201173-76201271|+|76200981|76201520	0.0696476113255	-0.504138857521342	0.440227778432235
chr17:76201173-76201271|+|76200981|76202026	0.0870067078196374	-0.767422234008073	0.266634674844914
chr17:76201520-76201599|+|76187141|76202991	5.18752943192414e-05	-0.0486142675785047	0.127041170982052
chr17:76201520-76201599|+|76198832|76201683	0.00777658487731462	-0.406689700393408	0.50620471475931
chr17:76201520-76201599|+|76198832|76202026	0.0166766043582067	-1.26056671632442	0.190945509310313
chr17:76201520-76201599|+|76198832|76202991	1.62369160971077e-05	-0.0165928694286407	0.120892492826428
chr17:76201520-76201599|+|76200981|76201683	0.00273008183207249	0.400327191708401	-0.275623745924318
chr17:76201520-76201599|+|76200981|76202026	0.000350779801913682	-0.0554564969690522	0.128842056785289
chr17:76201683-76201819|+|76187141|76202026	0.040284667334958	-0.327839924671496	0.319872834844477
chr17:76201683-76201819|+|76198832|76202026	0.106170801306338	-2.05762339021818	0.278810803845107
chr17:76201683-76201819|+|76198832|76202991	4.49656973718476e-05	0.100983684372123	0.11640113601704
chr17:76201683-76201819|+|76200981|76202026	0.0362312736668919	-0.520605376271167	0.225674011257364
chr17:76201683-76201819|+|76201599|76202026	0.0179489368623233	-0.290461393964621	0.312416486802833
chr17:76201683-76201834|+|76198832|76202026	0.0814685754970547	-4.13495942832873	0.248322806203667
chr17:76201683-76201834|+|76198832|76202991	0.000577915365670084	0.330761529219596	0.113583366138772
chr17:76201683-76201834|+|76200981|76202026	0.0138415504484541	-0.411573781007829	0.159916044546536
chr17:76201683-76201834|+|76201599|76202026	0.0174012733182401	-0.26036079600547	0.272978172755431
chr17:76202026-76202131|+|76187141|76202991	0.0247760328038579	-0.731179717458752	0.73591020578537
chr17:76202026-76202131|+|76198832|76202991	0.0052025143833996	-0.471069430492143	0.524119517550633
chr17:79084713-79084755|+|79082309|79089569	0.584776821255496	-1.74657691335557	0.452250174726714
chr17:79084713-79084759|+|79082309|79089569	0.60938876878728	-1.30603263774228	0.570637751543573
chr17:79865079-79865133|-|79864774|79865429	0.60033686173513	-1.67681728811522	0.523970790964124
chr17:8168605-8168786|+|8168443|8168873	0.408240919951723	3.32219054871098	-3.02184131272093
chr1:81109909-81110038|+|81107086|81112247	0.00345460501679121	-0.128414036838018	0.255226139244596
chr18:12459753-12459927|-|12454482|12463349	0.483346755807475	-1.32029433921486	0.450346045697658
chr18:14183650-14183765|+|14179596|14183927	0.00109625000516242	0.0480078425747737	0.0722207458807058
chr18:20586325-20586395|+|20581692|20596790	0.0195793825904246	-1.56050431938965	1.53727946892762
chr18:56002709-56002769|+|56001124|56008269	0.521098548090037	-1.22448788073462	0.43639306867068
chr18:59947006-59947089|+|59942706|59947592	0.528957629351099	0.941635361113641	-0.365175813485189
chr1:8930883-8930942|-|8928116|8931949	0.0838790395416744	0.588969617377817	-0.196297418387168
chr1:8931949-8932045|-|8925541|8938638	0.00329943506451204	-0.306894332591953	0.426009425593692
chr1:8931949-8932045|-|8927309|8938638	0.000911459080282709	-0.139134787267743	0.258366238535907
chr1:8931949-8932045|-|8928116|8938638	0.0013080570861534	-0.141485061776152	0.254857603724469
chr1:8933831-8934032|-|8932045|8938638	0.00715956596917063	-0.231391188078632	0.161466746860996
chr1:8934882-8934973|-|8928116|8938638	0.000261559382906364	-0.322692981974452	0.437609771225416
chr19:10919244-10919256|+|10916643|10922939	0.471298494540906	-1.02863121279847	0.703915596654487
chr19:14030630-14030764|+|14030015|14031369	0.00684330433913794	-0.88646825104365	0.987265867115794
chr19:18453668-18453721|+|18451525|18459757	4.24707298589403e-05	-0.0638786056325555	0.18516268780178
chr19:18453668-18453721|+|18451525|18466704	0.0153695028571049	-0.985052477121729	1.04698173573867
chr19:18459757-18459878|+|18453721|18466704	0.000965784043251944	0.313610497690195	0.104401565717151
chr19:18468192-18468425|+|18466821|18474200	0.0739886943968913	-1.05036159327523	0.923545767811321
